,0,1,2,3,4,5,6,7,8,9,10,11
82,1.0,1.0,1.0,1.0,0.0,2.0,5.0,5.0,0.0,0.0,1.0,21.342215399230213
1688,0.0,0.0,0.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,19.165258457699515
1130,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,17.04083155032359
628,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,8.762227098484347
34,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.817380186246426
51,1.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,20.752783775953294
32,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,16.373245284363225
1749,1.0,1.0,1.0,1.0,5.0,0.0,2.0,3.0,1.0,1.0,0.0,19.72962096244049
516,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,0.0,1.0,1.0,17.33569314966216
1609,1.0,1.0,0.0,1.0,4.0,2.0,5.0,3.0,1.0,0.0,1.0,15.708230433958123
494,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,1.0,0.0,18.567168128952662
70,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.6508205498401232
826,1.0,0.0,1.0,1.0,4.0,3.0,5.0,4.0,0.0,1.0,1.0,18.79261823423584
534,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,-2.606170496685267
469,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,11.885259577312226
1042,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,-2.1487521695569622
332,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.2604683213991769
1492,1.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,0.0,11.25544121549207
954,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.628575028969316
888,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,10.317674314639913
1312,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,8.731508184065222
767,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.322442692605037
1564,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,9.210238880562196
1428,1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,13.413203090833903
312,1.0,1.0,1.0,1.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,20.57993683903372
1147,0.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,12.515728721911696
1496,0.0,0.0,0.0,1.0,2.0,5.0,3.0,5.0,1.0,1.0,1.0,-4.189107992886875
1588,1.0,1.0,1.0,1.0,3.0,0.0,4.0,4.0,1.0,1.0,0.0,9.115802886408131
26,0.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,-4.346473200770486
1080,1.0,1.0,0.0,0.0,5.0,5.0,1.0,3.0,1.0,1.0,0.0,9.96659019076682
151,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,18.56452178893501
1302,0.0,0.0,1.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,16.44795994401218
892,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,1.0,0.0,0.0,3.834156251840328
679,1.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,0.0,7.2754086612689886
37,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0694111929726322
1617,1.0,0.0,1.0,1.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,3.3665941729723805
1635,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,15.666450689660778
692,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,16.528471552985632
1226,1.0,1.0,1.0,0.0,3.0,0.0,4.0,3.0,1.0,0.0,1.0,-3.500452029007469
102,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,14.214401380764304
58,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.584977834235183
1236,1.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,3.686856933685658
977,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,19.92822858810872
727,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5.175055085641676
762,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,13.195420863571997
451,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,10.189822814530046
1736,1.0,1.0,0.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,15.78471130980213
1453,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,18.980830154080877
401,1.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,7.615525818570532
1590,0.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,15.163721053798652
527,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,-4.589765660049189
540,0.0,0.0,1.0,1.0,2.0,3.0,5.0,4.0,0.0,1.0,1.0,8.423011164232827
363,1.0,1.0,1.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,8.783051199931208
1595,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,20.754058752876283
358,1.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,0.0,0.0,1.0,21.636989831272277
1558,0.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,1.79717922229639
581,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,1.0,0.0,21.903565240707373
310,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.505314465599646
1742,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,20.63526409425801
633,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,14.75429819129467
629,0.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0689540633876549
75,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,1.0,5.668028682436878
1178,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,15.487746390690628
883,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,0.0,0.0,8.177580437145176
322,0.0,1.0,0.0,1.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,18.627238616634774
20,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.5861951349953811
1121,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,12.739947220490894
728,1.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,7.906482994034224
887,0.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,1.0,0.0,0.0,7.999495508043772
980,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,6.258727805050231
1100,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.75263929171005
198,1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,18.09331171620592
1505,0.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,2.176106350451924
338,1.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,10.03081761883412
41,1.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,10.552676425226128
935,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.35747411265772
1097,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,-2.635000929731334
203,0.0,1.0,0.0,1.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,5.0271839416353785
188,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,11.54694163610285
968,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2548147510866725
944,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,15.401431490871149
1009,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.879572290175712
1221,0.0,0.0,1.0,0.0,3.0,4.0,0.0,5.0,1.0,0.0,1.0,20.486083631182243
159,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,19.18573434533732
1003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,5.499236048229804
1484,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.5375391869077468
471,0.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,0.0,1.0,0.0,4.2240695101154095
708,1.0,1.0,0.0,1.0,0.0,3.0,5.0,4.0,0.0,1.0,1.0,-2.020567992088085
741,1.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0314186141725594
347,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,15.088080713220826
472,0.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,4.96303227844
437,0.0,0.0,1.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,7.849702943649859
1417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.131946609889964
1139,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.5596846517372285
61,1.0,1.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,13.67757088163298
1010,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,12.907013571421246
463,0.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,1.0,0.0,5.189029765022726
754,1.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,0.0,1.0,1.0,6.215018176980497
28,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,16.54692256809447
1369,1.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,6.5893766038919495
1561,0.0,0.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,0.0,1.0,9.821145889746216
1610,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,10.044597149577854
280,0.0,0.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,19.96968725459512
1109,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,4.884986394967033
123,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,-0.320744472684856
921,1.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,11.796661135500798
1322,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,10.887443096400832
1037,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,-4.288067718319461
1182,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,6.080086707975768
1646,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,7.725936057362958
65,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.546751506818591
853,1.0,1.0,1.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,11.508597554500485
1570,0.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,0.0,1.2167338518918314
23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2979391049535418
842,1.0,1.0,0.0,1.0,5.0,4.0,5.0,5.0,0.0,1.0,0.0,17.356533742553594
265,0.0,0.0,0.0,1.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,7.918890984713816
1389,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,19.716682580295465
1284,0.0,0.0,1.0,0.0,5.0,4.0,3.0,3.0,1.0,0.0,1.0,9.66879699701002
1262,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,4.617996757455778
1721,1.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,0.0,0.0,1.835634142470376
1405,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,9.388678510264898
964,1.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,14.665236436641733
1337,0.0,0.0,1.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,14.152629449129297
884,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,4.205492896010808
1719,1.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,14.032967136958112
735,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.162985566340623
182,1.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,1.0,16.052100397438746
1620,0.0,0.0,1.0,1.0,4.0,4.0,5.0,0.0,1.0,0.0,0.0,11.259884276599344
174,1.0,1.0,1.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,3.085415890821181
1069,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.6306803240008554
1171,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,9.043606076611937
29,0.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,11.278038364988737
1129,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,21.27071232262414
967,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,-2.062263229014975
434,1.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,15.666960100954643
1335,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.706465099700647
1317,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,14.153326643495909
1436,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,-4.783917271113512
1413,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.043756408675012
1398,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,7.434007277445405
550,0.0,0.0,1.0,1.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,11.992904953988855
817,1.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,0.0,1.0,0.0,6.383580486046558
1138,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,4.926445262505059
1664,1.0,1.0,1.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,13.730863733368132
695,1.0,1.0,1.0,1.0,0.0,4.0,2.0,5.0,0.0,1.0,0.0,0.3301888510165804
1263,1.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,9.345896223583985
1568,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,19.65327419031446
316,0.0,0.0,0.0,1.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,6.8056106463463415
932,1.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,11.793796657961412
436,1.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,17.456995979849033
1229,1.0,1.0,1.0,0.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,9.67704958943722
665,0.0,1.0,1.0,1.0,4.0,1.0,0.0,5.0,0.0,1.0,1.0,12.155248229639422
603,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,4.840322257711277
1543,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,9.273359112828365
562,0.0,0.0,0.0,1.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0325933568631393
1087,1.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,7.220273021550629
592,0.0,0.0,0.0,1.0,4.0,2.0,5.0,5.0,0.0,1.0,0.0,17.89234919300032
1622,0.0,0.0,1.0,1.0,4.0,2.0,5.0,0.0,1.0,0.0,1.0,6.773566159945647
565,0.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,2.465391222239095
1404,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,15.87320404686055
455,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,15.45231841516717
844,1.0,1.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,1.0,0.0,16.9546219253823
278,0.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,11.810942684125646
689,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,11.655515011049442
64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.543317885073646
1358,1.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,10.788788022941636
1019,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1192960572928365
536,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,16.930693711958074
1329,1.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,8.890711079345923
1270,1.0,1.0,1.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.9829167311029796
1355,1.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.6612579020617089
769,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,20.580934703915485
1614,0.0,1.0,1.0,1.0,4.0,3.0,5.0,5.0,1.0,0.0,1.0,-3.630173593621632
961,0.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,-1.185568390200744
1423,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,19.178548701749754
1725,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,17.211370452898247
1225,1.0,1.0,1.0,0.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,15.926421119396649
1634,0.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.5476812967866405
774,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,7.174976863991986
1695,0.0,0.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,0.0,1.0,19.16877005183795
512,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0,1.0,1.0,-3.379388207549172
904,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,-0.8510573431908792
1241,1.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,14.44432121870577
699,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,20.953621918951363
865,1.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,7.040419607317114
931,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,16.027053452001077
1705,1.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,20.852767437570545
509,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,1.0,20.04687301423951
60,1.0,1.0,0.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,19.9984367458826
209,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,-2.062547549136129
1064,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,16.108129009012785
770,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,16.446035305359615
206,0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,18.55606565127825
1524,1.0,1.0,0.0,1.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,21.38896442872312
1339,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,11.016583714107629
637,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,-2.66350739959693
1211,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,16.139791965748195
910,1.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,13.113714605571996
1685,1.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,9.81215145473736
805,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,12.371180911044547
1540,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.16059196423914
54,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,19.14342587721625
1511,1.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,4.391230746685158
682,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,11.842756914482491
499,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,14.22782313327316
1207,0.0,0.0,1.0,0.0,3.0,0.0,5.0,4.0,1.0,1.0,1.0,8.605379621612036
1179,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,17.22760079571323
428,0.0,0.0,1.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,1.0,5.798749256616576
1197,1.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,-4.187367533983057
256,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,21.8532915740912
66,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.3552968897013509
963,1.0,1.0,0.0,0.0,5.0,4.0,3.0,3.0,1.0,0.0,1.0,-2.7209054779477166
997,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,1.0,1.0,0.0,-3.427504785346698
1563,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,17.99194456855449
1448,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.341545790958322
323,0.0,1.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,11.840782980126695
1391,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,-3.0039408819985134
277,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,16.8132734497828
361,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6174399487842637
667,0.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,0.0,1.0,0.0,13.94006060011186
625,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,3.6263333066319934
756,1.0,1.0,1.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,14.307291468932693
1479,1.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,0.0,0.0,20.503766868923083
385,1.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,8.076984870190444
1341,0.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,-0.2863387331288596
6,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5584471856429545
346,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,14.491933843918918
1607,0.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,-1.7038081732133716
942,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,1.0,0.0,1.0,6.494757139587311
1199,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,1.0,0.0,-3.973138965942965
1184,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,17.730842298566813
1426,0.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,18.815947503503303
1538,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,20.204064032203025
124,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,-2.0022154560895684
922,1.0,1.0,0.0,0.0,2.0,5.0,4.0,2.0,1.0,0.0,0.0,8.10021375154928
1303,0.0,1.0,1.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,14.23918007124906
671,0.0,1.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,20.46790745485263
1052,1.0,0.0,0.0,0.0,2.0,5.0,4.0,4.0,1.0,1.0,1.0,-4.580179430283161
1601,1.0,1.0,0.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,1.0,13.419352955938889
1309,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.7800523579542258
862,1.0,0.0,1.0,0.0,5.0,5.0,0.0,2.0,0.0,1.0,1.0,3.769652811014169
414,0.0,0.0,0.0,1.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,-3.6281580917615264
643,0.0,1.0,1.0,0.0,5.0,4.0,3.0,2.0,0.0,1.0,0.0,-3.4163144444838838
639,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,16.30744505227561
1015,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,1.0,1.0,-3.3008797952141578
376,1.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,7.417560158902509
497,0.0,0.0,1.0,0.0,1.0,4.0,4.0,3.0,0.0,1.0,0.0,17.31489120667417
1298,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,9.105795382090877
1578,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.079322890082695
273,0.0,0.0,1.0,1.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,19.413332864124875
843,1.0,1.0,0.0,0.0,5.0,1.0,3.0,4.0,0.0,1.0,0.0,-3.339098038724883
355,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,15.484702428196634
1360,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,6.948860921018614
1694,0.0,0.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0,5.535430455799196
1434,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,7.14434241458768
